66,414,150,1778,187,233,200,224,296,60,835,2598,6154,964,74,66,202,393,172,548,384,313,67,158,948,71,65,1441,5851,647
0:00:01,0:00:20,0:00:05,0:01:05,0:00:07,0:00:04,0:00:08,0:00:06,0:00:11,0:00:01,0:00:48,0:02:23,0:05:44,0:00:46,0:00:02,0:00:02,0:00:08,0:00:15,0:00:06,0:00:25,0:00:19,0:00:16,0:00:02,0:00:05,0:00:50,0:00:02,0:00:02,0:00:57,0:05:12,0:00:38
16,16,20,19,21,21,11,15,17,16,16,16,17,20,16,15,10,16,15,16,12,14,18,10,20,14,16,12,15,16
1731,156,995,488,1267,3752,226,291,2013,344,217,522,215,519,292,115,41,336,99,447,53,211,2657,76,553,289,242,61,907,82
0:00:53,0:00:04,0:00:27,0:00:16,0:01:03,0:03:03,0:00:05,0:00:07,0:00:56,0:00:08,0:00:05,0:00:15,0:00:07,0:00:21,0:00:12,0:00:03,0:00:01,0:00:13,0:00:03,0:00:16,0:00:01,0:00:07,0:02:05,0:00:02,0:00:23,0:00:08,0:00:08,0:00:01,0:00:31,0:00:02
8,14,15,15,14,9,14,21,17,16,10,16,11,17,13,12,10,11,13,16,11,15,19,14,16,15,18,16,15,14
61,208,165,1741,1180,44,155,1977,185,245,64,73,121,238,160,141,97,50,48,340,111,313,1881,108,637,683,440,990,60,138
0:00:01,0:00:02,0:00:03,0:00:36,0:00:25,0:00:00,0:00:03,0:01:16,0:00:05,0:00:06,0:00:01,0:00:01,0:00:03,0:00:05,0:00:03,0:00:03,0:00:02,0:00:01,0:00:01,0:00:11,0:00:02,0:00:08,0:01:03,0:00:02,0:00:20,0:00:17,0:00:13,0:00:22,0:00:01,0:00:03
9,9,11,10,9,11,12,14,13,11,10,8,10,10,5,14,10,10,12,7,9,12,8,11,9,11,9,11,12,14
78,13,124,95,87,75,132,20,109,453,19,66,54,48,16,56,35,22,55,26,32,60,24,63,18,65,64,355,75,15
0:00:01,0:00:00,0:00:01,0:00:01,0:00:01,0:00:01,0:00:02,0:00:01,0:00:01,0:00:04,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:03,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:02,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:05,0:00:01,0:00:02
5,6,5,5,5,5,6,6,7,6,6,8,8,7,5,8,7,6,4,4,4,5,7,6,4,6,6,6,6,6
3,12,9,15,29,3,7,7,7,11,4,3,7,15,5,3,1,3,4,11,4,6,22,6,3,9,7,6,7,2
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
