27,27,27,27,27,27,27,27,27,27
52,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52
0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,26,26,26,26
0:01:11,0:01:04,0:00:50,0:00:54,0:00:50,0:00:50,0:00:53,0:00:50,0:00:51,0:00:50
1,1,1,1,1,1,1,1,1,1
6491,6491,6491,6491,6491,6491,6491,6491,6491,6491
27,27,27,27,27,27,27,27,27,27
25,25,25,25,25,25,25,25,25,25
50,59,59,57,57,57,72,50,49,48
49,44,53,51,53,51,51,50,49,48
1,15,6,6,4,6,21,0,0,0
24,28,35,35,29,35,96,24,24,24
0:00:23,0:00:48,0:00:27,0:00:31,0:00:17,0:00:30,0:00:27,0:00:24,0:00:17,0:00:13
2,6,4,4,3,4,7,1,1,1
2981,6425,4955,5483,4547,5483,5235,3715,4827,3563
26,29,36,36,30,36,97,25,25,25
22,22,22,22,22,22,22,22,22,22
55,78,60,44,46,77,45,53,48,67
49,51,45,44,46,50,44,47,47,39
6,27,15,0,0,27,1,6,1,28
32,50,62,21,21,88,21,32,22,156
0:00:08,0:00:08,0:00:05,0:00:04,0:00:05,0:00:09,0:00:04,0:00:05,0:00:05,0:00:07
4,9,6,1,1,7,2,4,2,8
1659,2177,1767,1123,1579,2537,1813,1435,1795,2617
33,51,63,22,22,89,23,33,23,157
19,19,19,19,19,19,19,19,19,19
59,57,53,47,56,53,49,64,48,60
48,51,46,46,40,41,39,36,44,48
11,6,7,1,16,12,10,28,4,12
26,25,25,18,15,29,22,59,23,44
0:00:05,0:00:02,0:00:03,0:00:01,0:00:01,0:00:02,0:00:01,0:00:04,0:00:03,0:00:03
5,4,4,2,6,4,5,8,3,6
1171,687,1001,335,305,881,434,1425,1515,1115
27,26,27,19,60,30,23,92,24,45
17,17,17,17,17,17,17,17,17,17
88,84,72,48,68,66,81,47,54,41
43,45,36,45,46,43,26,40,39,35
45,39,36,3,22,23,55,7,15,6
105,74,146,20,57,54,130,28,29,27
0:00:02,0:00:01,0:00:02,0:00:01,0:00:01,0:00:01,0:00:54,0:00:01,0:00:01,0:00:01
10,9,9,3,7,6,11,4,5,4
489,417,905,319,405,501,859,559,617,415
106,75,147,21,58,55,267,29,30,28
14,14,14,14,14,14,14,14,14,14
49,48,68,36,84,46,57,52,67,63
34,32,40,15,24,18,27,31,21,34
15,16,28,21,60,28,30,21,46,29
26,19,33,133,118,37,70,29,102,39
0:00:00,0:00:00,0:00:00,0:00:08,0:00:08,0:00:01,0:00:01,0:00:00,0:00:05,0:00:00
6,6,8,7,13,8,10,7,11,9
195,181,179,1247,819,736,418,223,581,118
27,20,34,134,669,165,136,30,197,47
11,11,11,11,11,11,11,11,11,11
46,65,53,37,57,46,60,35,29,43
18,20,25,31,21,22,24,25,22,15
28,45,28,6,36,24,36,10,7,28
2,8,61,12,17,8,20,14,11,38
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
8,10,8,4,9,9,9,5,4,8
70,84,123,51,101,43,79,36,59,121
52,70,63,15,82,27,59,15,16,55
9,9,9,9,9,9,9,9,9,9
40,41,37,20,19,44,36,33,39,34
12,13,15,17,18,8,15,5,18,13
28,28,22,3,1,36,21,28,21,21
7,0,20,12,7,0,1,23,10,13
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
8,8,8,3,2,9,7,8,7,7
69,72,76,27,24,111,60,119,39,56
62,72,36,13,10,111,49,96,29,37
6,6,6,6,6,6,6,6,6,6
19,23,19,21,13,20,20,17,23,22
9,8,9,6,7,5,5,2,8,7
10,15,10,15,6,15,15,15,15,15
0,0,6,0,6,0,0,0,0,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
5,6,5,6,4,6,6,6,6,6
14,12,14,17,17,25,17,39,15,16
14,12,8,17,11,25,17,39,15,16
3,3,3,3,3,3,3,3,3,3
3,5,4,4,5,3,4,5,4,6
0,2,1,1,2,2,1,2,1,3
3,3,3,3,3,1,3,3,3,3
0,0,0,0,0,0,0,0,0,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,3,3,3,3,2,3,3,3,3
7,4,5,5,4,4,5,4,5,3
7,4,5,5,4,4,5,4,5,3
