1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:02,0:00:02,0:00:02,0:00:02,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
6,6,4,7,3,2,7,2,2,6,4,4,3,5,2,14,7,4,4,7,10,5,7,5,5,11,5,9,3,2
45,106,49,69,49,45,49,46,45,65,51,44,45,47,44,135,68,47,53,55,78,59,51,55,53,55,56,80,50,44
0:00:01,0:00:03,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:06,0:00:02,0:00:01,0:00:01,0:00:02,0:00:02,0:00:02,0:00:01,0:00:01,0:00:01,0:00:01,0:00:02,0:00:03,0:00:01,0:00:01
9,11,9,11,4,11,10,9,11,8,3,6,3,11,10,13,11,2,10,15,10,5,18,12,4,8,8,3,10,12
50,95,46,84,49,57,52,65,96,51,42,45,48,51,87,56,56,42,103,67,58,44,290,53,44,47,51,48,74,53
0:00:01,0:00:02,0:00:01,0:00:02,0:00:01,0:00:01,0:00:01,0:00:02,0:00:02,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:03,0:00:01,0:00:01,0:00:01,0:00:03,0:00:02,0:00:02,0:00:01,0:00:12,0:00:02,0:00:01,0:00:01,0:00:01,0:00:01,0:00:03,0:00:01
9,14,18,15,8,14,12,15,17,8,15,15,11,13,13,7,8,10,6,5,13,12,5,21,8,17,13,10,11,14
63,89,936,68,40,51,66,324,253,54,98,73,41,73,119,36,47,47,47,38,52,61,48,502,42,69,48,93,71,67
0:00:01,0:00:02,0:00:28,0:00:01,0:00:01,0:00:01,0:00:01,0:00:09,0:00:06,0:00:01,0:00:03,0:00:03,0:00:01,0:00:02,0:00:03,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:02,0:00:01,0:00:26,0:00:01,0:00:02,0:00:01,0:00:03,0:00:02,0:00:02
22,13,13,16,15,18,15,13,19,16,10,15,12,15,13,14,6,19,15,18,8,13,17,16,10,18,14,18,18,13
1043,85,47,160,129,59,57,125,388,295,34,82,86,232,51,100,37,169,122,450,49,43,310,137,80,133,80,39,321,45
0:01:40,0:00:02,0:00:01,0:00:04,0:00:03,0:00:01,0:00:01,0:00:03,0:00:31,0:00:08,0:00:00,0:00:02,0:00:03,0:00:09,0:00:01,0:00:03,0:00:01,0:00:06,0:00:03,0:00:32,0:00:01,0:00:01,0:00:09,0:00:06,0:00:02,0:00:05,0:00:02,0:00:01,0:00:15,0:00:01
15,14,14,14,10,13,15,14,20,13,15,7,12,16,17,14,13,14,9,18,11,14,17,16,16,11,14,16,16,13
86,122,95,39,38,55,71,88,134,46,164,27,63,521,46,45,220,98,34,190,54,215,419,167,116,63,139,125,271,105
0:00:02,0:00:02,0:00:02,0:00:01,0:00:00,0:00:01,0:00:01,0:00:02,0:00:29,0:00:01,0:00:05,0:00:00,0:00:01,0:00:39,0:00:02,0:00:01,0:00:06,0:00:03,0:00:00,0:00:05,0:00:01,0:00:06,0:00:09,0:00:04,0:00:04,0:00:01,0:00:03,0:00:06,0:00:06,0:00:02
9,11,10,12,13,11,15,9,11,11,11,13,15,11,13,13,13,14,16,15,12,8,13,16,16,11,16,10,14,14
48,28,45,36,45,38,113,25,33,40,58,24,78,34,307,168,133,100,40,132,25,43,38,85,61,43,433,75,64,123
