1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89
0:00:07,0:00:07,0:00:07,0:00:07,0:00:07,0:00:06,0:00:06,0:00:06,0:00:07,0:00:07,0:00:07,0:00:06,0:00:06,0:00:06,0:00:06,0:00:07,0:00:06,0:00:06,0:00:07,0:00:06,0:00:06,0:00:07,0:00:06,0:00:06,0:00:06,0:00:06,0:00:07,0:00:06,0:00:06,0:00:06
11,8,3,8,7,8,9,7,7,4,5,5,4,6,5,6,3,4,8,15,5,13,3,5,6,8,6,5,4,3
137,98,83,91,106,125,91,89,101,86,86,87,84,103,91,87,81,81,119,254,85,179,80,82,85,195,99,88,83,81
0:00:11,0:00:06,0:00:05,0:00:06,0:00:07,0:00:07,0:00:06,0:00:06,0:00:07,0:00:05,0:00:05,0:00:05,0:00:05,0:00:07,0:00:06,0:00:06,0:00:05,0:00:04,0:00:09,0:00:19,0:00:04,0:00:17,0:00:04,0:00:04,0:00:05,0:00:11,0:00:06,0:00:04,0:00:04,0:00:04
5,8,4,7,18,19,18,20,8,10,17,13,8,14,8,20,22,11,15,14,11,7,24,18,16,17,13,7,23,8
92,105,78,101,125,126,121,238,80,247,229,141,114,131,109,298,232,109,160,124,87,95,4502,149,95,340,136,89,254,128
0:00:05,0:00:05,0:00:04,0:00:06,0:00:07,0:00:08,0:00:07,0:00:16,0:00:04,0:00:18,0:00:16,0:00:10,0:00:05,0:00:09,0:00:06,0:00:33,0:00:18,0:00:05,0:00:08,0:00:09,0:00:04,0:00:04,0:09:49,0:00:13,0:00:06,0:00:37,0:00:09,0:00:04,0:00:28,0:00:07
19,23,23,17,16,27,30,14,20,26,20,21,26,28,21,19,8,27,13,19,22,18,28,30,21,27,27,25,22,28
139,555,478,176,512,2209,2292,234,244,453,667,296,600,814,284,509,79,623,122,173,543,510,563,2643,292,600,625,1602,844,2424
0:00:09,0:00:49,0:00:37,0:00:08,0:00:36,0:03:44,0:04:06,0:00:15,0:00:15,0:00:39,0:01:06,0:00:15,0:00:58,0:01:25,0:00:27,0:00:51,0:00:03,0:01:13,0:00:07,0:00:13,0:01:00,0:00:51,0:00:56,0:04:51,0:00:34,0:01:13,0:01:33,0:02:58,0:01:35,0:05:48
27,26,20,19,28,21,28,16,32,25,28,28,29,25,25,32,30,22,26,28,25,32,22,22,27,20,20,29,27,28
5808,2937,137,426,6667,89,5548,76,9693,2261,7056,1385,3810,330,589,11391,1866,410,1664,4493,172,32457,196,638,449,160,1815,1456,450,2582
0:09:30,0:05:01,0:00:09,0:00:29,0:11:11,0:00:04,0:07:17,0:00:02,0:16:52,0:03:03,0:12:29,0:02:34,0:08:28,0:00:27,0:01:00,0:25:29,0:03:58,0:00:41,0:03:05,0:09:18,0:00:12,1:26:41,0:00:10,0:00:52,0:00:29,0:00:07,0:03:23,0:01:51,0:00:41,0:04:53
24,27,29,31,19,32,30,23,31,26,27,16,25,24,32,26,31,33,21,31,28,33,30,29,29,28,26,27,25,29
397,3252,2027,1545,91,2012,2062,1677,1430,2291,799,94,311,940,12023,761,6758,4025,514,2357,575,2882,27891,1942,903,1820,1026,487,461,1152
0:00:21,0:03:53,0:02:42,0:01:44,0:00:03,0:02:58,0:02:52,0:00:59,0:01:42,0:03:12,0:01:01,0:00:04,0:00:20,0:01:18,0:16:09,0:00:56,0:08:27,0:10:37,0:00:37,0:03:05,0:00:35,0:46:48,0:35:24,0:03:54,0:01:29,0:02:56,0:01:23,0:00:34,0:00:40,0:01:01
24,24,25,27,25,26,22,26,23,17,25,23,20,18,23,23,20,21,25,22,22,27,23,25,28,27,23,28,21,26
20888,1013,547,71,1632,1092,160,877,3116,469,102,593,724,203,2291,1488,243,256,2165,2372,278,2033,473,11435,2091,1161,239,5318,1280,721
0:33:56,0:00:45,0:00:20,0:00:03,0:01:22,0:01:07,0:00:05,0:01:42,0:02:22,0:00:19,0:00:06,0:00:39,0:00:37,0:00:07,0:02:41,0:02:22,0:00:11,0:00:10,0:02:21,0:01:58,0:00:17,0:02:13,0:00:31,0:10:59,0:01:18,0:01:16,0:00:10,0:08:19,0:02:03,0:00:46
17,22,18,19,17,20,14,15,19,19,23,19,22,20,17,16,20,18,21,18,22,16,17,20,19,19,20,13,15,21
187,1429,147,390,267,641,45,30,185,215,24,152,606,933,150,70,1577,135,1932,66,1727,130,331,82,853,394,287,63,160,1252
0:00:03,0:02:11,0:00:04,0:00:11,0:00:11,0:02:05,0:00:01,0:00:01,0:00:05,0:00:05,0:00:03,0:00:05,0:04:09,0:00:37,0:00:03,0:00:02,0:01:03,0:00:03,0:01:14,0:00:02,0:01:26,0:00:04,0:00:11,0:00:03,0:00:23,0:00:12,0:00:06,0:00:01,0:00:04,0:00:56
15,14,13,12,15,12,13,11,15,13,13,13,13,15,15,14,14,15,15,13,16,14,14,16,11,13,9,13,15,16
144,181,34,12,47,45,56,22,52,158,21,46,33,21,85,126,37,31,4,110,23,60,278,90,27,37,19,106,37,14
