1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
7,4,3,3,4,4,5,5,4,4,2,6,4,5,3,1,4,9,5,4,6,3,11,3,2,1,3,7,3,6
42,42,35,36,39,38,53,43,37,38,35,38,37,42,36,35,48,59,40,36,36,37,41,43,36,35,37,47,37,41
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
7,5,5,3,8,3,5,6,4,7,2,4,7,13,4,4,5,7,4,5,6,4,8,8,11,8,7,13,6,4
37,34,53,36,42,33,45,37,32,40,32,34,59,74,35,38,42,60,31,35,41,35,64,43,124,65,38,95,40,39
0:00:01,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:03,0:00:01,0:00:01,0:00:01,0:00:01,0:00:00,0:00:01,0:00:01,0:00:00,0:00:01,0:00:01,0:00:04,0:00:01,0:00:01,0:00:02,0:00:01,0:00:01
9,12,13,12,9,8,14,7,12,10,7,10,13,12,10,10,7,11,12,9,10,9,9,12,13,17,10,8,13,11
36,162,317,64,45,38,59,35,82,42,41,54,42,42,68,43,50,31,60,57,48,41,42,159,71,140,103,39,326,50
0:00:00,0:00:03,0:00:06,0:00:01,0:00:01,0:00:00,0:00:01,0:00:00,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:02,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:01,0:00:04,0:00:01,0:00:04,0:00:02,0:00:01,0:00:12,0:00:01
14,12,6,15,10,12,13,14,15,11,7,9,10,10,17,12,8,7,15,12,10,9,9,9,11,5,12,11,15,10
183,124,24,32,36,80,332,54,48,27,28,56,34,35,195,106,28,27,197,65,65,38,40,33,40,35,74,54,245,41
