1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:05,0:00:04,0:00:06,0:00:04,0:00:05,0:00:04,0:00:05,0:00:05,0:00:04,0:00:05,0:00:04,0:00:04,0:00:04,0:00:05,0:00:05,0:00:04,0:00:05,0:00:04
3,4,10,3,5,9,6,4,5,4,4,8,3,3,2,4,9,5,5,7,9,8,5,9,6,9,6,14,2,10
72,78,87,73,85,108,90,79,97,77,77,107,73,73,71,76,155,81,89,83,79,86,89,111,89,118,78,116,74,94
0:00:04,0:00:04,0:00:05,0:00:04,0:00:05,0:00:05,0:00:05,0:00:04,0:00:04,0:00:04,0:00:04,0:00:06,0:00:03,0:00:03,0:00:03,0:00:04,0:00:12,0:00:04,0:00:05,0:00:05,0:00:04,0:00:04,0:00:05,0:00:06,0:00:04,0:00:07,0:00:03,0:00:07,0:00:04,0:00:06
9,17,18,12,12,14,25,13,7,8,11,14,21,16,23,7,20,6,11,15,8,17,5,17,10,14,19,8,12,8
75,139,412,242,90,219,784,112,95,92,90,489,248,122,661,80,139,94,136,240,80,155,82,170,130,100,138,90,103,104
0:00:03,0:00:09,0:00:32,0:00:14,0:00:05,0:00:16,0:01:16,0:00:07,0:00:04,0:00:04,0:00:04,0:00:54,0:00:28,0:00:07,0:01:24,0:00:04,0:00:11,0:00:05,0:00:09,0:00:25,0:00:05,0:00:14,0:00:04,0:00:18,0:00:08,0:00:06,0:00:12,0:00:04,0:00:05,0:00:06
22,21,19,15,14,25,20,28,10,8,26,16,26,20,19,29,12,9,17,19,9,11,20,19,22,16,16,27,17,11
131,213,428,125,129,3050,1784,4610,141,67,1581,104,1503,833,130,860,139,68,128,372,79,72,544,364,421,233,196,2841,138,91
0:00:09,0:00:12,0:00:28,0:00:06,0:00:08,0:03:52,0:02:34,0:07:59,0:00:06,0:00:03,0:03:39,0:00:08,0:03:37,0:01:22,0:00:10,0:01:42,0:00:06,0:00:02,0:00:08,0:00:36,0:00:03,0:00:03,0:00:56,0:00:33,0:00:33,0:00:18,0:00:18,0:06:52,0:00:09,0:00:05
18,27,30,31,21,25,29,11,17,22,23,27,29,27,29,22,23,30,24,25,22,26,24,28,16,14,25,24,29,17
270,575,2460,6698,252,166,2862,98,129,319,439,742,2024,434,230,711,529,1844,390,280,1103,491,787,3044,389,86,118,1689,1298,198
0:00:13,0:00:30,0:03:32,0:11:20,0:00:11,0:00:09,0:04:16,0:00:04,0:00:06,0:00:19,0:00:32,0:01:30,0:03:39,0:00:44,0:00:18,0:01:12,0:00:54,0:03:19,0:00:34,0:00:26,0:01:55,0:01:00,0:01:29,0:07:12,0:00:35,0:00:05,0:00:12,0:03:22,0:02:52,0:00:18
22,21,21,20,20,26,20,19,22,24,26,26,27,20,22,20,21,26,20,18,31,23,27,25,23,28,28,24,22,25
