1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
2,2,3,2,4,3,4,6,5,2,4,4,2,3,3,2,6,6,1,3,7,6,4,3,2,6,6,4,3,3
26,27,26,27,28,26,28,29,34,27,29,28,27,27,29,26,29,31,26,27,45,32,31,27,26,28,38,29,27,26
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00
8,7,6,5,4,6,4,4,12,3,5,5,9,8,2,7,4,6,5,8,4,6,3,6,6,4,7,6,9,6
31,27,33,28,24,34,25,25,39,24,25,36,39,44,23,32,29,24,26,37,29,24,24,40,27,23,27,26,39,25
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00
7,7,9,7,4,3,6,9,8,13,2,12,9,10,6,13,5,9,6,10,5,8,13,9,9,7,9,15,10,5
24,37,29,50,21,24,23,23,37,33,20,37,31,32,24,258,27,22,23,32,29,34,41,24,42,20,29,35,75,23
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:06,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00
8,7,10,10,6,9,6,5,11,10,9,9,10,5,11,8,11,8,9,6,11,11,4,7,8,7,10,8,6,5
20,31,26,72,23,76,21,22,95,32,23,34,125,19,53,32,46,27,27,21,53,78,22,22,18,20,36,23,33,20
0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:02,0:00:00,0:00:01,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:01,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00
5,9,9,9,11,11,8,9,8,9,10,5,7,9,11,9,8,10,6,10,6,5,8,11,7,9,6,11,10,9
18,14,19,13,29,19,16,29,16,27,37,18,18,16,47,29,14,22,12,16,14,17,35,30,18,22,19,39,33,26
