11,11,11,11,11
5,5,5,5,5
5,5,5,5,5
0,0,0,0,0
10,10,10,10,10
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1
11,11,11,11,11
10,10,10,10,10
5,5,5,5,5
5,5,5,5,5
19,16,24,19,15
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,3,6,6,4
11,11,11,11,11
16,16,16,16,16
5,5,5,5,5
11,11,11,11,11
46,72,68,72,25
0:00:00,0:00:00,0:00:01,0:00:00,0:00:00
8,10,11,10,6
11,11,11,11,11
21,21,21,21,21
5,5,5,5,5
16,16,16,16,16
162,107,83,86,134
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
10,10,11,10,10
11,11,11,11,11
27,27,27,27,27
5,5,5,5,5
22,22,22,22,22
110,123,10,62,72
0:00:01,0:00:01,0:00:00,0:00:01,0:00:01
11,10,11,11,11
11,11,11,11,11
32,32,32,32,32
5,5,5,5,5
27,27,27,27,27
71,70,38,70,35
0:00:02,0:00:02,0:00:01,0:00:02,0:00:01
11,11,11,11,11
11,11,11,11,11
38,38,38,38,38
5,5,5,5,5
33,33,33,33,33
23,18,28,26,29
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
11,11,11,11,11
11,11,11,11,11
43,43,43,43,43
5,5,5,5,5
38,38,38,38,38
18,7,12,15,17
0:00:01,0:00:01,0:00:01,0:00:01,0:00:01
11,11,11,11,11
11,11,11,11,11
49,49,49,49,49
5,5,5,5,5
44,44,44,44,44
9,7,4,9,5
0:00:01,0:00:01,0:00:00,0:00:01,0:00:00
11,11,11,11,11
11,11,11,11,11
54,54,54,54,54
5,5,5,5,5
49,49,49,49,49
3,3,0,1,1
0:00:01,0:00:01,0:00:00,0:00:00,0:00:00
11,11,11,11,11
