20,20,20,20,20
19,19,19,19,19
19,19,19,19,19
0,0,0,0,0
19,19,19,19,19
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1
20,20,20,20,20
38,38,38,38,38
19,19,19,19,19
19,19,19,19,19
137,283,95,524,135
0:00:04,0:00:05,0:00:01,0:00:09,0:00:02
19,18,17,17,18
20,20,20,20,20
57,57,57,57,57
19,19,19,19,19
38,38,38,38,38
426,347,2821,1300,844
0:00:14,0:00:27,0:01:05,0:01:01,0:00:46
19,20,19,20,20
20,20,20,20,20
76,76,76,76,76
19,19,19,19,19
57,57,57,57,57
282,512,1826,1420,384
0:00:19,0:00:38,0:03:50,0:03:28,0:00:28
20,20,20,20,20
20,20,20,20,20
95,95,95,95,95
19,19,19,19,19
76,76,76,76,76
52,134,55,64,654
0:00:08,0:00:14,0:00:15,0:00:17,0:03:56
20,20,20,20,20
20,20,20,20,20
114,114,114,114,114
19,19,19,19,19
95,95,95,95,95
30,63,73,40,47
0:00:06,0:00:24,0:00:14,0:00:13,0:00:25
20,20,20,20,20
20,20,20,20,20
133,133,133,133,133
19,19,19,19,19
114,114,114,114,114
101,69,58,123,116
0:00:37,0:00:19,0:00:17,0:01:00,0:00:59
20,20,20,20,20
20,20,20,20,20
152,152,152,152,152
19,19,19,19,19
133,133,133,133,133
6,11,44,14,16
0:00:06,0:00:07,0:00:17,0:00:08,0:00:14
20,20,20,20,20
20,20,20,20,20
171,171,171,171,171
19,19,19,19,19
152,152,152,152,152
10,25,3,4,6
0:00:12,0:00:17,0:00:04,0:00:06,0:00:09
20,20,20,20,20
10,10,10,10,10
44,44,44,44,44
4,4,4,4,4
40,40,40,40,40
2,2,4,2,9
0:00:00,0:00:00,0:00:01,0:00:00,0:00:00
10,10,10,10,10
