1,1,1,1,1,1,1,1,1,1
89,89,89,89,89,89,89,89,89,89
0:00:07,0:00:07,0:00:07,0:00:07,0:00:07,0:00:06,0:00:06,0:00:06,0:00:07,0:00:07
11,8,3,8,7,8,9,7,7,4
137,98,83,91,106,125,91,89,101,86
0:00:11,0:00:06,0:00:05,0:00:06,0:00:07,0:00:07,0:00:06,0:00:06,0:00:07,0:00:05
5,8,4,7,18,19,18,20,8,10
92,105,78,101,125,126,121,238,80,247
0:00:05,0:00:05,0:00:04,0:00:06,0:00:07,0:00:08,0:00:07,0:00:16,0:00:04,0:00:18
19,23,23,17,16,27,30,14,20,26
139,555,478,176,512,2209,2292,234,244,453
0:00:09,0:00:49,0:00:37,0:00:08,0:00:36,0:03:44,0:04:06,0:00:15,0:00:15,0:00:39
27,26,20,19,28,21,28,16,32,25
5808,2937,137,426,6667,89,5548,76,9693,2261
0:09:30,0:05:01,0:00:09,0:00:29,0:11:11,0:00:04,0:07:17,0:00:02,0:16:52,0:03:03
24,27,29,31,19,32,30,23,31,26
397,3252,2027,1545,91,2012,2062,1677,1430,2291
0:00:21,0:03:53,0:02:42,0:01:44,0:00:03,0:02:58,0:02:52,0:00:59,0:01:42,0:03:12
24,24,25,27,25,26,22,26,23,17
20888,1013,547,71,1632,1092,160,877,3116,469
0:33:56,0:00:45,0:00:20,0:00:03,0:01:22,0:01:07,0:00:05,0:01:42,0:02:22,0:00:19
17,22,18,19,17,20,14,15,19,19
187,1429,147,390,267,641,45,30,185,215
0:00:03,0:02:11,0:00:04,0:00:11,0:00:11,0:02:05,0:00:01,0:00:01,0:00:05,0:00:05
15,14,13,12,15,12,13,11,15,13
144,181,34,12,47,45,56,22,52,158
0:00:02,0:00:10,0:00:01,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:01,0:00:03
5,8,6,7,5,8,7,7,8,6
13,14,4,4,3,7,8,19,1,9
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
