14,14,14,14,14
18,18,18,18,18
18,18,18,18,18
0,0,0,0,0
13,12,13,13,13
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1
14,14,14,14,14
27,27,27,27,27
18,18,18,18,18
9,9,9,9,9
18,19,23,19,24
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
8,7,6,6,9
14,14,14,14,14
36,36,36,36,36
18,18,18,18,18
18,18,18,18,18
23,93,21,26,28
0:00:00,0:00:01,0:00:00,0:00:01,0:00:01
13,13,13,14,14
14,14,14,14,14
45,45,45,45,45
18,18,18,18,18
27,27,27,27,27
32,14,14,18,6
0:00:00,0:00:00,0:00:01,0:00:01,0:00:00
14,14,14,14,14
14,14,14,14,14
54,54,54,54,54
18,18,18,18,18
36,36,36,36,36
12,7,1,27,12
0:00:01,0:00:00,0:00:00,0:00:02,0:00:00
14,14,14,14,14
14,14,14,14,14
63,63,63,63,63
18,18,18,18,18
45,45,45,45,45
2,29,13,12,16
0:00:00,0:00:03,0:00:01,0:00:01,0:00:00
14,14,14,14,14
14,14,14,14,14
72,72,72,72,72
18,18,18,18,18
54,54,54,54,54
6,2,1,10,57
0:00:00,0:00:00,0:00:00,0:00:01,0:00:01
14,14,14,14,14
14,14,14,14,14
81,81,81,81,81
18,18,18,18,18
63,63,63,63,63
5,3,3,10,8
0:00:00,0:00:00,0:00:00,0:00:01,0:00:00
14,14,14,14,14
14,14,14,14,14
90,90,90,90,90
18,18,18,18,18
72,72,72,72,72
15,2,1,9,0
0:00:01,0:00:01,0:00:00,0:00:00,0:00:00
14,14,14,14,14
