109,109,109,109,109,109,109,109,109,109
195,195,195,195,195,195,195,195,195,195
195,195,195,195,195,195,195,195,195,195
0,0,0,0,0,0,0,0,0,0
107,107,107,107,107,107,107,107,107,107
0:00:12,0:00:10,0:00:10,0:00:10,0:00:10,0:00:09,0:00:10,0:00:09,0:00:10,0:00:10
1,1,1,1,1,1,1,1,1,1
99,99,99,99,99,99,99,99,99,99
177,176,-,177,196,-,179,182,181,-
176,176,-,177,174,-,175,175,169,-
1,0,-,0,22,-,4,7,12,-
98,97,-,97,151,-,102,103,115,-
0:00:06,0:00:06,2:00:00,0:00:06,0:00:13,2:00:00,0:00:07,0:00:06,0:00:08,2:00:00
2,1,-,1,9,-,3,4,4,-
88,88,88,88,88,88,88,88,88,88
177,176,-,177,196,-,179,182,181,-
176,176,-,177,174,-,175,175,169,-
1,0,-,0,22,-,4,7,12,-
98,97,-,97,151,-,102,103,115,-
0:00:06,0:00:06,2:00:00,0:00:06,0:00:13,2:00:00,0:00:07,0:00:06,0:00:08,2:00:00
2,1,-,1,9,-,3,4,4,-
77,77,77,77,77,77,77,77,77,77
-,-,-,2976,2967,132,2984,-,-,-
-,-,-,50,41,126,58,-,-,-
-,-,-,2926,2926,6,2926,-,-,-
-,-,-,0,0,80,0,-,-,-
2:00:00,2:00:00,2:00:00,0:31:48,0:31:26,0:00:04,0:33:40,2:00:00,2:00:00,2:00:00
-,-,-,77,77,4,77,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,-,-,-,-
