20,20,20,20,20
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
19,19,19,19,19
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1
20,20,20,20,20
3,3,3,3,3
0,0,0,0,0
3,3,3,3,3
23,25,23,23,23
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,4,3,3,3
20,20,20,20,20
6,6,6,6,6
0,0,0,0,0
6,6,6,6,6
27,26,29,34,39
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,3,4,5,6
20,20,20,20,20
9,9,9,9,9
0,0,0,0,0
9,9,9,9,9
33,43,36,48,64
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,6,5,7,7
20,20,20,20,20
12,12,12,12,12
0,0,0,0,0
12,12,12,12,12
55,79,106,53,54
0:00:00,0:00:01,0:00:01,0:00:00,0:00:00
6,8,10,7,7
20,20,20,20,20
15,15,15,15,15
0,0,0,0,0
15,15,15,15,15
855,607,489,330,599
0:00:11,0:00:07,0:00:06,0:00:03,0:00:07
15,16,13,11,14
20,20,20,20,20
18,18,18,18,18
0,0,0,0,0
18,18,18,18,18
2771,1648,5057,273,2453
0:00:27,0:00:22,0:01:17,0:00:02,0:00:30
14,14,19,14,15
20,20,20,20,20
21,21,21,21,21
0,0,0,0,0
21,21,21,21,21
3436,3321,1626,5044,4960
0:00:51,0:00:46,0:00:20,0:01:15,0:01:07
17,15,13,17,16
20,20,20,20,20
24,24,24,24,24
0,0,0,0,0
24,24,24,24,24
35251,22074,10067,8248,14604
0:10:16,0:05:55,0:02:42,0:02:07,0:03:36
20,19,18,18,17
20,20,20,20,20
27,27,27,27,27
0,0,0,0,0
27,27,27,27,27
15882,19679,41911,51354,26918
0:04:03,0:05:16,0:15:11,0:15:20,0:09:39
17,17,20,19,20
