27,27,27,27,27,27,27,27,27,27
52,52,52,52,52,52,52,52,52,52
52,52,52,52,52,52,52,52,52,52
0,0,0,0,0,0,0,0,0,0
26,26,26,26,26,26,26,26,26,26
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1,1,1,1,1,1
25,25,25,25,25,25,25,25,25,25
68,50,50,69,49,57,49,49,55,77
47,50,49,48,49,51,49,49,52,53
21,0,1,21,0,6,0,0,3,24
84,24,23,39,24,35,24,24,28,100
0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:01
7,1,2,6,1,4,1,1,3,7
22,22,22,22,22,22,22,22,22,22
62,46,55,71,68,45,56,49,71,46
50,46,50,54,46,45,41,47,46,46
12,0,5,17,22,0,15,2,25,0
43,21,31,46,82,21,25,21,33,21
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,1,4,7,7,1,6,2,6,1
19,19,19,19,19,19,19,19,19,19
77,53,43,62,56,48,60,86,48,71
45,37,42,47,35,39,37,31,42,45
32,16,1,15,21,9,23,55,6,26
53,20,19,47,90,29,46,207,25,33
0:00:01,0:00:00,0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:02,0:00:00,0:00:00
12,6,2,7,7,4,6,11,4,7
17,17,17,17,17,17,17,17,17,17
97,112,69,64,57,50,97,46,76,55
19,46,38,37,37,39,31,25,31,39
78,66,31,27,20,11,66,21,45,16
298,176,96,46,31,30,155,50,135,19
0:00:11,0:00:02,0:00:01,0:00:00,0:00:00,0:00:00,0:00:02,0:00:00,0:00:01,0:00:00
13,12,10,11,5,6,12,7,10,5
14,14,14,14,14,14,14,14,14,14
54,47,61,70,56,66,82,101,78,110
25,29,23,34,41,28,24,23,33,32
29,18,38,36,15,38,58,78,45,78
21,27,43,56,38,16,132,113,131,245
0:00:00,0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:04,0:00:04,0:00:02,0:00:03
9,8,10,9,6,10,13,13,10,13
11,11,11,11,11,11,11,11,11,11
75,44,46,40,47,33,64,40,45,56
30,22,17,18,19,17,19,19,24,19
45,22,29,22,28,16,45,21,21,37
9,21,51,45,41,17,36,10,26,81
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
10,8,9,7,8,5,10,7,7,10
9,9,9,9,9,9,9,9,9,9
36,35,43,47,33,49,45,32,22,34
14,7,15,11,17,21,9,10,7,13
22,28,28,36,16,28,36,22,15,21
1,31,2,0,13,8,0,14,25,14
0:00:00,0:00:01,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
8,8,8,9,7,8,9,8,6,7
6,6,6,6,6,6,6,6,6,6
18,21,26,16,22,21,19,13,11,22
8,6,11,6,7,6,9,7,9,7
10,15,15,10,15,15,10,6,2,15
6,0,0,0,0,0,1,2,4,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
5,6,6,5,6,6,5,4,2,6
3,3,3,3,3,3,3,3,3,3
5,4,4,5,5,4,4,6,5,3
2,1,1,2,2,1,1,3,2,0
3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,3,3,3,3,3,3,3,3,3
