11,11,11,11,11,11,11,11,11,11
17,17,17,17,17,17,17,17,17,17
17,17,17,17,17,17,17,17,17,17
0,0,0,0,0,0,0,0,0,0
10,10,10,10,10,10,10,10,10,10
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,1,1,1,1,1,1
87,87,87,87,87,87,87,87,87,87
11,11,11,11,11,11,11,11,11,11
10,10,10,10,10,10,10,10,10,10
15,22,22,27,22,22,16,22,15,15
15,12,12,12,12,12,15,12,15,15
0,10,10,15,10,10,1,10,0,0
9,16,16,22,16,16,9,16,9,9
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,5,5,6,5,5,2,5,1,1
65,83,83,83,83,83,65,83,47,65
10,17,17,23,17,17,10,17,10,10
9,9,9,9,9,9,9,9,9,9
12,13,12,13,20,20,20,12,20,13
12,13,12,13,10,10,10,12,10,13
0,0,0,0,10,10,10,0,10,0
8,8,8,8,18,15,15,8,15,8
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,1,5,5,5,1,5,1
55,35,53,27,67,62,67,39,62,53
9,9,9,9,19,16,16,9,16,9
8,8,8,8,8,8,8,8,8,8
15,14,16,11,11,16,11,10,19,12
9,8,6,11,11,9,11,10,8,11
6,6,10,0,0,7,0,0,11,1
10,11,11,5,7,9,7,7,14,7
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,4,5,1,1,4,1,1,5,2
35,50,39,35,31,32,20,29,50,41
11,12,12,8,8,10,8,8,15,8
7,7,7,7,7,7,7,7,7,7
8,10,10,13,9,12,17,16,17,10
8,10,10,6,9,6,7,6,7,7
0,0,0,7,0,6,10,10,10,3
6,4,4,13,4,13,1,13,2,7
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,1,1,4,1,4,5,5,5,3
23,19,27,38,19,38,33,38,33,27
7,7,7,14,7,14,17,14,14,8
6,6,6,6,6,6,6,6,6,6
8,12,12,8,17,12,7,11,8,8
5,6,6,8,7,6,7,5,5,8
3,6,6,0,10,6,0,6,3,0
7,2,1,3,1,1,3,7,7,3
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,4,4,1,5,4,1,4,3,1
20,17,17,15,16,17,15,20,20,15
8,8,9,6,13,9,6,8,8,6
5,5,5,5,5,5,5,5,5,5
5,4,8,9,4,6,11,6,7,6
4,4,2,3,3,6,5,6,7,3
1,0,6,6,1,0,6,0,0,3
4,4,1,1,5,1,0,1,2,4
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
2,1,4,4,2,1,4,1,1,3
11,11,15,9,14,9,12,9,9,11
5,5,8,5,6,5,12,5,5,5
4,4,4,4,4,4,4,4,4,4
5,2,3,4,10,2,6,4,2,2
2,2,2,3,4,1,3,1,1,2
3,0,1,1,6,1,3,3,1,0
1,3,3,1,0,3,0,1,3,3
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,1,2,2,4,2,3,3,2,1
9,8,8,7,6,11,8,11,11,8
5,4,4,4,6,5,8,6,5,4
3,3,3,3,3,3,3,3,3,3
1,2,1,1,1,2,2,2,1,1
1,1,0,0,1,1,1,1,1,1
0,1,1,1,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,2,2,2,1,2,2,2,1,1
5,5,7,7,5,5,5,5,5,5
3,3,4,4,3,3,3,3,3,3
2,2,2,2,2,2,2,2,2,2
0,2,2,2,0,2,2,1,1,1
0,1,1,1,0,1,1,1,1,1
0,1,1,1,0,1,1,0,0,0
1,0,0,0,1,0,0,0,0,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,2,2,2,1,2,2,1,1,1
3,2,2,2,3,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2
