1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,1,6,3,1,3,4,4,1,4,4,2,1,1,3,3,4,1,3,3,2,2,2,4,4,4,2,2,2,2
18,17,33,19,17,19,20,23,17,19,22,18,17,17,17,18,18,17,19,21,17,17,17,22,17,23,17,18,18,18
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,1,2,3,3,6,5,3,1,2,5,1,2,2,2,3,4,2,3,3,3,4,3,2,2,3,2,4,3,2
15,15,15,19,21,23,15,16,15,16,28,15,14,15,15,18,20,16,19,16,16,18,17,15,16,19,15,21,15,16
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,2,3,3,3,4,2,6,3,4,7,3,1,3,7,3,2,8,4,4,6,2,2,4,2,2,7,3,2,6
15,13,13,13,19,13,14,17,17,17,24,13,12,15,9,15,15,35,17,13,13,14,14,15,14,14,19,15,13,21
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
4,5,3,4,2,8,7,8,3,6,8,1,1,5,3,4,6,1,5,4,6,4,7,6,7,7,4,2,3,4
9,21,11,13,11,22,50,9,15,6,20,11,11,15,12,18,14,11,20,13,14,12,11,11,17,32,15,11,11,13
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
5,3,8,6,3,3,3,4,3,6,5,3,5,2,3,5,3,6,6,5,2,7,4,7,2,5,5,6,3,5
13,8,15,12,11,9,9,17,12,13,14,11,10,9,7,10,10,11,15,9,11,2,9,8,10,12,12,13,13,5
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
5,3,5,6,2,3,3,5,3,5,5,4,2,6,5,6,6,5,4,2,3,2,6,5,4,6,5,5,3,5
8,7,17,5,5,7,8,12,6,10,11,9,7,11,6,7,11,9,6,7,11,8,4,6,4,7,6,11,9,5
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,2,4,3,2,5,3,5,2,3,3,4,2,1,5,2,5,4,3,1,2,2,2,3,6,5,4,4,1,1
3,3,1,2,3,4,5,2,3,2,4,4,6,5,3,4,2,1,4,4,4,2,5,7,0,1,4,3,5,4
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
3,2,4,1,1,3,4,4,2,2,1,2,3,1,1,2,3,2,3,2,2,3,4,3,3,3,3,4,2,4
7,0,0,3,2,0,0,0,3,3,2,1,2,2,3,1,1,1,2,1,2,1,0,0,7,1,0,0,2,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,2
1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00
